17

910 1694
382 12 172
221 118 970
499 335 547
35 875 124
423 276 955
463 856 545
240 492 391
107 463 125
89 121 239
492 736 575
681 648 959
881 622 620
374 497 853
539 353 609
15 20 270
898 142 311
415 626 774
780 308 283
732 725 939
615 495 207
513 746 873
334 463 617
133 103 119
372 894 210
88 363 461
855 928 729
445 727 212
318 837 542
659 381 109
75 902 69
247 864 801
675 580 314
634 158 299
114 351 761
131 403 74
136 163 538
386 619 384
5 327 500
771 312 186
319 466 785
587 670 39
24 159 67
275 864 77
170 635 174
33 24 82
221 184 202
14 166 283
29 336 801
831 125 451
9 913 83
835 96 428
765 927 220
574 212 682
464 781 777
503 670 784
493 26 227
522 833 309
526 823 709
66 551 510
569 378 64
870 260 594
404 157 289
654 360 298
291 155 492
566 793 691
366 469 445
180 23 162
586 871 824
223 428 216
584 201 481
592 299 437
492 218 219
125 425 457
138 315 534
796 857 185
49 823 608
362 258 667
203 910 368
155 195 194
124 300 125
426 424 806
543 261 281
201 151 771
36 47 883
251 661 794
799 236 896
194 334 441
828 368 651
732 895 359
528 94 486
515 452 770
706 140 448
655 324 500
140 432 533
452 378 942
52 293 872
508 764 331
332 295 986
855 747 57
870 47 927
33 501 255
653 605 404
512 13 9
118 642 270
689 611 644
859 843 503
530 926 391
702 530 427
299 602 884
845 365 632
400 791 569
82 31 110
172 882 794
545 646 412
884 706 532
675 773 388
590 896 932
429 93 477
446 798 538
751 749 25
545 901 197
860 12 223
306 288 481
471 437 991
817 937 102
684 600 955
747 302 825
613 134 957
206 669 89
462 24 399
537 822 409
855 831 738
424 773 384
530 37 305
282 3 966
766 711 723
574 225 773
165 862 817
232 239 512
90 888 733
470 264 758
646 132 227
313 339 656
761 762 412
402 140 515
360 63 391
404 856 908
735 778 116
100 912 766
77 592 517
288 813 296
793 344 953
474 300 182
784 791 808
907 900 63
403 220 13
628 895 147
596 159 508
301 10 511
491 806 423
75 70 377
477 817 104
140 592 451
801 65 365
549 726 782
672 904 747
532 207 40
449 362 318
512 569 394
283 386 379
638 1 237
335 905 323
317 667 808
35 313 78
906 562 358
147 570 998
604 463 817
763 266 941
571 18 480
18 859 645
798 195 912
497 567 225
528 8 329
287 693 911
154 821 853
412 582 636
746 298 42
498 739 936
123 356 312
503 127 48
402 199 130
713 345 600
382 615 668
909 486 751
111 342 599
183 310 998
220 533 127
187 116 642
296 727 906
358 535 734
803 578 508
1 375 962
936 380 618
704 875 301
525 827 158
46 278 568
520 239 964
732 359 930
371 124 487
149 628 117
382 828 367
569 508 969
89 814 95
864 415 814
928 374 612
708 165 965
385 894 366
476 395 535
833 631 959
690 106 772
710 881 288
387 846 879
476 741 338
756 28 409
234 626 107
826 649 305
535 70 637
586 87 622
446 86 460
19 243 794
659 416 556
785 367 869
436 479 666
694 478 541
744 921 859
524 903 112
469 347 847
58 275 191
708 20 604
886 815 544
110 352 577
602 527 13
119 400 822
619 416 921
140 519 188
304 847 788
142 803 21
262 870 650
876 127 752
267 220 936
131 774 894
778 773 45
290 723 647
745 213 844
396 717 538
833 345 205
174 907 853
931 207 502
507 37 626
281 41 951
405 544 121
859 390 813
878 587 526
346 642 693
345 261 747
412 91 595
623 721 185
522 255 99
273 609 167
72 675 447
828 37 167
153 233 407
710 295 361
570 89 132
705 858 605
510 245 815
238 432 166
646 109 796
237 815 612
789 781 921
157 376 666
510 431 989
53 3 225
323 405 878
260 666 156
638 679 678
191 760 236
757 717 90
123 196 636
98 443 624
654 936 850
184 106 416
303 203 144
505 61 118
416 406 301
36 63 660
560 563 688
512 789 116
587 402 153
656 569 298
887 873 445
647 721 199
653 661 63
902 509 962
939 837 827
875 229 236
725 239 244
480 13 916
314 369 641
642 897 640
595 95 105
573 404 708
158 599 680
932 760 584
879 79 173
61 371 928
901 825 373
299 84 547
893 172 896
560 75 579
376 826 451
361 713 366
287 392 573
539 888 717
62 326 56
374 735 405
231 858 439
684 828 36
54 650 881
499 396 799
436 208 301
566 773 358
141 804 991
449 590 979
2 31 250
162 347 115
866 402 581
57 889 426
270 887 82
243 159 681
753 179 734
30 555 877
415 805 574
568 508 768
696 816 248
201 930 748
199 61 972
470 715 138
515 316 81
218 860 794
716 370 421
449 395 608
87 234 989
215 795 327
289 97 512
105 25 337
389 338 996
39 69 597
18 111 727
702 258 195
68 818 518
677 390 998
118 232 416
565 585 665
746 618 641
55 663 719
601 374 345
58 687 641
183 237 428
384 402 45
647 865 656
833 247 453
882 169 548
906 105 190
699 623 196
177 873 311
219 182 218
134 520 952
574 741 895
323 779 888
837 377 820
18 469 314
397 544 960
651 497 925
219 589 692
242 625 385
549 747 911
387 218 936
234 131 35
754 431 985
359 525 69
583 76 658
659 768 62
548 798 389
216 562 127
503 307 948
790 531 573
338 545 159
24 399 132
396 721 665
190 235 436
565 401 111
400 521 907
937 341 559
406 345 687
270 663 662
505 800 449
567 430 202
210 241 377
527 916 877
900 808 623
601 839 904
409 219 585
331 313 734
860 461 495
246 860 911
191 442 130
601 88 312
521 887 116
829 222 849
920 491 371
191 573 96
224 813 873
160 907 582
417 497 811
763 343 56
178 856 729
389 441 652
641 588 254
593 698 975
701 389 66
110 901 304
10 17 235
824 198 769
795 613 247
595 566 933
159 245 789
533 775 276
319 704 641
401 850 357
938 357 32
810 367 951
49 551 614
53 71 171
894 51 691
895 776 99
427 217 585
125 649 513
369 383 902
28 310 240
925 899 522
154 385 22
374 294 858
10 50 988
11 75 103
816 163 91
476 748 229
473 689 865
112 815 62
179 416 722
243 800 988
321 223 640
461 772 913
131 230 943
560 463 201
781 225 537
447 655 951
576 133 592
761 448 488
859 219 421
788 554 815
414 929 789
913 55 881
557 102 843
447 160 82
656 415 790
112 808 299
454 369 582
277 200 653
244 18 239
796 27 406
547 113 478
852 877 487
686 219 549
181 449 881
187 90 876
621 929 94
517 687 595
470 200 982
590 840 876
137 849 764
469 359 371
927 674 880
726 199 266
806 482 681
877 469 728
696 871 124
841 177 951
656 919 387
662 81 129
732 51 597
296 616 605
359 357 969
674 13 554
300 635 189
702 330 414
411 514 734
631 818 906
107 171 504
712 331 700
303 571 671
60 226 938
469 846 673
660 4 794
934 345 318
228 448 640
281 915 110
485 664 961
497 570 395
268 285 263
871 533 857
783 798 171
465 879 802
16 881 770
501 647 318
269 642 741
210 658 414
668 178 213
439 598 55
759 131 188
529 537 913
851 667 332
163 3 966
289 635 68
514 149 323
563 337 387
856 637 877
641 238 48
471 857 600
412 425 660
32 335 824
446 515 421
720 55 838
35 929 759
447 798 919
702 754 134
305 508 682
823 157 302
210 888 734
269 658 997
185 663 595
676 562 176
89 376 57
913 103 353
667 472 399
95 191 562
325 19 917
453 497 241
474 834 270
732 932 313
222 292 674
768 365 440
4 511 953
870 795 417
614 98 344
900 406 892
930 546 608
443 577 439
235 638 156
554 641 859
104 784 493
598 532 317
683 528 671
218 769 173
639 884 281
102 120 974
490 235 766
344 602 926
558 263 158
520 735 305
227 855 136
602 369 993
788 765 607
219 706 63
788 76 547
739 99 504
853 522 880
735 730 157
720 292 272
50 528 911
98 450 817
794 860 559
456 757 694
475 39 200
891 687 465
887 904 50
375 599 112
82 869 148
874 169 402
507 699 713
720 115 901
755 811 737
229 483 666
40 445 745
651 626 427
826 934 647
463 130 932
833 63 266
169 887 83
816 369 207
720 119 448
76 99 338
356 516 900
907 794 773
372 758 900
622 18 103
927 36 751
460 899 773
93 203 273
329 172 237
323 354 339
557 723 164
906 380 111
570 223 851
653 327 821
629 7 399
265 308 193
234 549 593
796 246 308
311 785 972
454 527 725
486 358 733
515 439 868
66 793 346
434 431 577
245 937 997
77 532 17
188 124 15
690 724 392
4 61 295
922 677 713
894 542 648
197 172 79
594 608 944
526 741 130
21 776 523
917 408 63
194 769 247
569 182 331
111 161 255
784 240 38
667 325 563
728 939 321
84 652 953
423 586 44
392 73 241
64 212 753
939 255 125
705 767 757
900 568 653
95 805 370
593 889 111
938 399 459
232 304 327
901 416 144
265 925 274
690 713 397
798 727 962
238 471 386
847 545 387
522 744 60
169 152 87
771 77 47
554 17 467
440 152 191
707 766 888
50 788 808
332 438 203
847 645 618
212 318 218
325 180 582
611 754 735
555 693 172
659 759 249
939 189 882
845 247 783
424 73 668
350 630 952
511 649 297
480 89 729
349 869 821
6 370 799
509 731 660
665 774 122
287 272 606
62 455 37
634 326 781
829 830 895
845 323 565
395 414 579
547 689 707
831 578 183
574 533 379
277 819 319
14 242 117
936 56 943
620 490 734
738 890 896
288 330 14
659 862 513
204 410 243
17 933 669
856 716 938
628 926 953
911 775 117
205 278 811
617 306 593
596 229 159
483 364 487
46 331 63
192 574 511
602 238 870
411 727 521
809 389 626
618 161 64
9 279 950
770 78 589
829 263 839
10 835 679
549 344 947
797 289 969
48 17 154
136 276 461
802 207 486
465 90 63
180 682 214
224 124 929
291 480 693
465 195 335
209 53 475
726 291 289
724 9 162
923 539 322
12 195 824
350 21 59
631 111 529
720 72 680
759 499 327
475 398 290
232 614 71
692 166 466
847 601 861
314 100 720
696 396 675
255 108 824
334 146 929
638 896 960
662 523 77
894 2 980
626 248 367
741 702 853
254 697 262
39 613 141
495 624 37
543 905 448
749 546 534
356 746 156
835 710 52
450 292 375
214 306 795
326 282 517
472 522 607
270 567 281
921 317 633
19 913 660
602 648 237
917 422 322
907 136 394
577 662 564
323 443 607
50 90 888
370 885 184
132 194 287
74 1 453
290 866 813
102 415 774
530 105 943
352 524 886
820 42 236
878 298 906
418 933 458
708 861 369
795 875 561
420 5 614
588 431 238
94 128 322
693 211 18
477 163 807
274 494 71
197 705 586
141 844 517
368 477 686
532 366 145
719 416 451
42 412 764
412 380 195
840 912 679
905 823 457
337 690 93
653 382 410
353 755 264
309 649 511
18 311 361
301 217 541
372 374 951
578 14 322
196 302 227
347 322 45
187 380 623
475 527 299
499 483 434
380 604 642
857 722 750
55 659 358
841 874 527
205 296 307
453 497 646
528 174 356
286 599 586
861 81 28
669 304 277
545 86 990
73 820 23
782 518 299
741 450 696
769 148 660
808 882 835
99 58 190
511 235 34
437 5 840
273 414 650
167 375 239
675 537 250
181 566 160
649 66 412
12 268 542
879 197 439
521 164 220
287 176 757
340 606 207
258 265 180
702 405 525
82 73 611
596 759 347
586 190 436
720 506 576
630 517 886
846 841 924
893 98 804
496 153 740
327 877 86
738 896 935
936 900 188
547 862 611
910 88 15
912 208 515
35 759 658
937 370 683
660 477 314
754 918 894
298 19 518
874 827 994
749 507 480
181 850 810
320 384 658
577 490 442
20 501 345
89 821 154
309 326 942
714 251 361
108 303 663
931 278 895
818 61 168
139 224 870
197 928 78
906 477 846
916 367 998
212 359 250
528 60 136
273 42 882
480 100 538
917 834 809
244 71 304
550 76 322
607 22 946
236 277 572
741 257 325
864 923 85
334 3 437
620 184 152
388 708 486
553 389 374
897 336 711
354 548 610
481 916 552
707 732 510
496 859 843
776 885 942
635 779 407
626 419 439
435 934 300
852 198 319
546 723 969
186 334 156
750 767 762
93 548 750
716 906 46
336 815 214
603 867 565
620 327 322
447 203 886
678 1 426
423 777 923
786 312 115
404 471 563
555 306 642
255 21 900
488 152 782
10 662 680
711 867 942
834 391 489
270 560 193
92 145 653
178 309 437
375 245 314
222 775 719
791 344 262
749 831 145
104 242 210
165 455 260
281 747 395
738 694 287
912 73 795
905 63 720
908 931 864
367 334 863
201 8 288
134 175 431
257 258 218
929 766 478
226 52 511
824 46 533
634 209 683
496 635 827
544 412 774
633 743 466
412 801 232
294 563 929
618 85 753
333 46 982
28 524 948
840 851 362
763 844 786
922 392 502
719 870 880
644 699 174
283 281 536
909 655 544
635 398 640
899 169 845
9 92 994
887 611 54
809 823 675
933 261 542
533 527 819
894 252 828
162 449 807
601 687 536
810 915 197
165 308 512
344 164 307
37 729 746
41 798 466
80 757 761
54 894 479
851 798 727
895 350 330
514 860 813
398 66 25
436 569 897
784 240 549
300 482 524
576 901 378
590 339 509
476 818 248
124 170 413
300 409 930
639 279 673
251 899 19
143 529 515
592 176 856
368 795 559
880 820 933
427 542 515
504 26 760
318 112 753
476 517 786
267 843 985
597 454 397
484 325 427
2 622 290
457 540 762
489 209 298
501 259 829
228 896 546
518 666 866
86 297 544
839 891 604
88 487 430
53 567 162
747 12 762
824 504 408
47 830 525
7 811 729
124 144 205
124 149 956
720 690 565
657 570 659
548 509 105
340 14 180
447 657 403
130 834 853
438 474 780
629 761 844
120 517 172
456 586 175
538 835 170
614 617 270
761 496 490
350 323 603
612 912 782
417 854 199
263 224 604
9 729 839
546 654 541
583 673 273
222 770 360
631 558 92
324 705 5
545 235 442
845 922 301
782 817 306
349 6 749
167 150 119
430 23 911
6 426 166
132 539 497
325 815 425
335 675 488
731 570 635
725 520 1
61 170 400
715 743 583
97 726 753
460 890 122
91 73 684
350 479 451
775 368 984
272 122 682
889 106 490
45 834 290
164 50 621
316 438 546
735 280 972
352 915 852
378 888 977
594 920 789
727 459 557
649 20 227
67 841 202
670 50 664
742 308 339
507 935 466
162 83 627
707 288 700
891 532 953
657 655 335
390 129 816
115 865 633
738 732 805
416 484 448
936 285 430
449 503 110
112 742 935
873 386 513
204 215 994
79 620 983
215 101 60
579 604 460
529 938 685
833 31 688
895 421 496
924 848 703
349 125 713
292 434 234
940 615 583
469 199 513
207 762 285
936 544 120
867 828 170
277 401 267
475 917 824
166 164 455
122 806 337
704 474 937
726 353 140
24 831 899
346 902 756
801 912 854
592 775 662
674 404 66
711 507 5
194 666 75
150 34 968
138 642 785
687 509 755
463 8 382
811 295 180
384 313 746
605 234 437
673 600 772
701 122 271
496 929 266
793 66 56
517 31 634
480 555 626
894 775 375
150 480 301
7 638 74
698 825 8
145 697 261
757 665 861
266 88 602
206 73 836
409 252 98
286 528 561
55 4 182
915 536 398
815 42 163
498 452 427
460 484 932
933 52 484
270 819 144
497 534 935
110 490 192
740 321 183
779 430 615
705 478 124
806 388 779
135 277 334
314 534 23
85 400 817
772 413 422
339 898 730
183 228 483
248 635 921
633 557 151
630 298 727
516 760 596
322 746 383
331 313 217
241 397 830
107 390 288
469 297 853
620 801 885
162 253 700
798 152 98
668 930 339
584 406 447
730 445 146
927 412 506
357 827 285
538 471 557
469 914 512
155 485 359
670 593 929
664 770 240
26 56 6
661 740 364
233 644 202
626 495 579
861 97 693
272 753 355
707 855 706
912 839 267
274 303 243
95 833 129
732 45 366
73 542 528
260 472 88
734 5 919
756 84 559
68 37 222
562 777 787
665 403 243
359 719 923
684 700 126
152 456 620
933 655 128
500 380 898
747 567 384
357 130 48
688 862 387
787 771 956
264 939 184
169 131 630
318 628 80
21 580 527
484 774 53
826 291 543
728 389 627
679 384 82
200 275 638
788 345 310
319 117 47
750 594 81
436 509 565
676 822 456
715 886 89
678 188 352
258 719 42
674 575 904
771 168 41
468 903 710
550 243 173
260 754 22
545 879 481
650 220 691
681 339 366
119 689 269
669 74 639
654 61 990
921 781 839
892 575 989
774 314 249
911 589 119
882 84 828
202 218 744
177 382 652
303 234 533
910 488 511
366 645 486
217 647 588
815 189 337
403 216 357
194 715 509
854 533 206
564 433 747
384 61 414
10 369 109
836 587 260
69 149 858
347 83 20
785 152 11
37 531 513
35 147 120
928 865 982
358 230 237
630 817 595
644 793 108
169 288 229
146 17 448
912 214 268
658 780 385
885 83 88
86 802 388
251 918 695
931 502 369
420 318 1000
142 365 662
243 873 89
57 47 296
364 499 455
873 433 662
568 279 499
56 732 423
314 276 521
72 329 759
234 48 120
378 252 461
240 104 397
44 20 608
300 923 794
40 647 412
686 611 934
438 520 273
813 496 521
99 495 35
73 496 919
469 378 656
42 618 472
179 856 662
642 35 250
438 633 613
686 335 464
222 793 171
436 514 483
186 835 500
489 599 612
222 116 955
800 846 133
571 685 460
615 224 250
267 556 713
371 10 321
213 602 255
53 599 541
855 551 103
23 763 326
924 734 68
827 743 385
634 722 585
679 670 660
875 907 213
232 234 330
418 436 769
25 268 545
662 552 810
203 256 219
246 33 489
788 502 64
871 898 929
303 118 991
889 100 432
535 886 743
318 487 928
751 841 416
814 467 791
170 151 191
563 257 169
889 699 339
358 895 918
123 376 217
704 479 632
79 168 266
265 490 204
248 803 613
268 103 150
692 637 110
821 901 485
443 859 590
674 603 945
735 202 237
859 571 457
270 348 562
729 667 725
369 455 658
545 202 846
642 875 514
115 539 22
148 866 341
692 262 244
72 602 107
512 558 82
339 460 991
66 411 766
312 392 415
794 365 941
872 439 367
274 736 755
444 171 204
940 286 801
911 390 874
38 222 299
500 509 458
895 172 989
540 589 655
381 798 694
704 620 125
781 762 935
301 918 601
493 640 563
861 379 769
599 885 830
583 231 83
309 649 148
459 387 647
349 665 35
624 818 813
845 245 219
294 317 943
505 806 770
718 330 445
23 894 899
578 480 85
355 274 419
132 848 133
799 445 894
411 491 694
319 153 925
254 805 283
443 295 13
874 281 114
321 35 934
923 44 976
41 50 432
851 42 333
311 704 626
493 33 263
195 573 195
886 714 287
263 802 216
232 20 503
511 231 253
928 766 824
19 522 676
730 637 454
477 451 330
254 931 671
355 646 368
380 241 246
224 781 995
261 84 912
388 852 497
3 194 426
805 42 965
458 593 531
827 857 157
503 805 359
29 385 294
690 579 482
148 859 875
785 232 121
711 635 456
845 925 378
317 703 270
82 322 564
3 317 845
45 170 415
892 601 293
659 379 966
729 625 295
173 432 245
681 838 84
108 377 19
292 686 988
191 812 708
167 334 315
536 409 837
322 438 480
40 80 689
829 551 120
309 662 953
685 58 600
725 420 717
356 627 320
409 172 617
742 666 677
839 473 284
405 710 909
418 154 887
35 796 25
294 829 716
689 586 881
670 519 448
412 325 451
437 728 889
594 371 626
748 128 567
274 34 992
740 598 243
780 544 914
69 738 327
762 428 857
615 706 169
620 499 987
879 532 568
357 120 597

839 1845
235 257 379
609 523 382
282 741 474
440 602 589
765 500 644
35 435 34
423 47 907
326 838 979
834 164 260
539 299 424
380 708 123
524 586 895
50 520 116
694 30 572
209 282 465
78 729 364
282 20 291
698 239 330
578 332 856
375 558 466
839 475 691
532 285 636
100 258 941
258 474 531
129 22 985
85 819 271
11 321 525
419 42 82
192 217 702
739 438 510
793 221 766
43 346 128
622 522 366
367 64 580
120 687 996
459 431 798
712 573 879
151 33 817
384 547 725
601 201 77
122 824 456
319 753 77
21 584 11
549 692 835
832 816 497
300 138 936
460 65 695
683 731 703
721 429 202
