19

871 977
8 950 -43
914 586 891
836 552 -224
718 873 -882
534 758 818
562 407 68
254 265 38
41 327 32
494 275 -184
936 756 -84
271 25 989
963 3 684
484 596 -603
424 588 -713
189 195 5
432 631 801
949 797 386
726 673 -753
34 412 301
536 828 -838
811 279 -226
395 685 387
551 413 -885
194 789 177
256 81 -582
755 131 817
755 210 -66
707 296 539
892 135 -453
672 841 -33
689 877 387
191 825 -912

815 896
495 787 -185
511 249 996
270 77 989
251 40 -954
758 4 981
76 500 -760
356 310 508
590 222 560
443 653 513
329 445 -803
362 286 -640
627 329 -391
805 530 104
28 583 560
580 325 830
515 325 -680
525 97 -967
116 789 953
463 393 779
376 522 350
768 151 595
6 342 -333
125 363 309
315 785 782
152 674 -407
630 719 -6
787 649 242
63 550 -1
52 538 629
684 651 -610
770 43 283
812 395 827
514 631 -925
487 561 377
323 458 -12
767 716 -668
638 587 -489
637 719 -103
811 780 629
383 722 498
295 348 61
107 406 830
470 271 -884
720 388 -339
222 33 762
198 387 348
685 744 -973
495 781 507
716 345 279
776 546 -880
196 716 964
242 305 -336
770 428 -460
552 490 53
128 292 -495
466 806 70
84 484 434
52 428 910
568 521 -522
488 280 -261
795 103 757
184 525 451
195 391 -116
491 503 829
484 63 340
130 727 -919
699 253 -37
449 292 19
41 227 317
697 762 369
42 58 135
208 315 -212
122 737 -11
571 718 -948
323 176 -191
681 245 -355
691 729 56
739 288 -837
520 655 -82
474 652 -210
167 766 123
230 167 -940
540 18 322
701 196 102
310 162 -150
390 734 568
740 757 82
164 197 -455
190 305 -84
358 308 -319
669 762 -217
597 534 -655
393 276 517
420 542 681
403 341 647
674 702 86
566 78 -972
94 459 646
748 393 -319
422 802 187
321 654 -505
183 338 -81
334 290 192
222 29 -381
350 269 986
702 208 -316
111 41 -487
332 39 -6
160 259 -220
187 804 -577
773 132 627
343 461 -601
31 616 755
505 74 942
527 416 153
224 67 30
457 740 573
741 807 -499
4 342 934
266 339 -197
467 239 969
480 655 394
761 512 568
165 393 610
664 235 37
541 628 852
616 340 -657
43 744 -148
733 480 -3
30 767 -401
414 206 -135
338 651 -850
573 283 -797
413 154 -4
199 464 -27
639 266 -682
56 101 -677
591 313 -828
504 668 258
110 555 60
739 448 61
413 59 945
130 649 -639
248 306 -928
784 272 630
756 485 -677
638 390 190
560 341 -667
601 474 175
646 728 -177
292 99 -699
174 277 -30
767 163 517
293 637 14
527 7 329
561 508 264
357 201 -679
186 274 -671
380 729 -163
769 759 -372
21 225 -160
249 783 823
350 374 570
249 741 -875
703 613 -933
696 476 -458
420 796 805
556 101 532
64 396 -512
460 181 720
271 426 316
663 391 256
767 147 645
67 655 522
228 27 -785
203 617 -960
537 397 -629
29 721 512
117 582 -510
243 572 972
193 661 -414
211 590 -285
416 737 -692
688 174 -612
262 192 -969
12 217 895
651 584 -244
541 504 -169
356 662 153
53 603 -716
230 251 390
637 624 739
208 785 -356
146 728 -964
661 508 -622
88 555 85
135 520 696
724 178 344
380 374 93
451 607 -671
41 639 578
262 149 -96
644 4 906
111 334 -650
635 373 146
588 174 284
208 618 -87
88 432 352
571 139 -857
230 788 400
719 104 -722
607 622 612
274 277 287
306 642 471
76 545 -125
49 75 523
2 530 530
810 439 -228
530 427 414
107 272 181
814 508 -353
526 361 -141
792 583 -362
798 589 -14
349 642 -298
630 767 421
517 806 184
306 117 -40
127 52 -503
656 626 487
530 60 -947
151 794 -534
522 790 -724
777 136 368
42 634 -886
722 304 -85
549 169 -32
52 687 254
335 208 -545
508 104 -159
430 344 -151
90 336 -725
738 478 -573
760 82 -622
17 67 -536
694 711 -959
288 566 -392
616 578 296
118 11 628
590 89 -361
469 717 -487
503 464 -869
743 755 -639
768 504 -235
74 45 -430
608 550 786
715 738 -542
19 585 -93
743 99 -346
242 353 -745
650 313 -818
22 91 671
602 338 541
508 641 -912
636 801 -27
760 407 -68
361 489 152
590 453 -87
293 562 -39
311 612 932
110 666 258
507 205 633
487 747 -641
54 129 -959
350 684 277
27 455 -454
516 618 339
398 493 -533
28 515 -78
76 35 920
667 573 -338
330 427 -856
234 424 -202
647 779 684
725 499 756
200 495 992
739 100 -395
428 52 -227
756 676 1000
619 188 -385
95 205 119
227 796 -982
337 241 -463
238 183 905
317 694 -614
303 360 -814
554 621 90
616 264 269
21 350 -580
129 797 533
450 554 31
679 62 -143
502 405 -268
349 314 -916
213 398 -261
138 205 -708
486 449 78
322 336 -92
127 650 558
172 46 419
495 678 750
425 445 246
484 552 -42
259 572 -376
303 434 703
580 198 671
250 68 649
167 284 -324
402 362 -512
568 396 -959
167 367 -592
402 744 -602
254 101 -839
459 710 -40
291 62 147
153 132 -159
232 763 190
264 781 45
761 722 -63
631 257 -253
233 328 -827
12 11 379
722 147 933
791 149 -73
707 578 348
117 305 720
793 626 707
303 264 -33
373 239 -929
661 544 640
617 333 896
451 276 -605
222 184 -452
101 195 496
28 289 822
276 736 917
607 99 -520
29 6 236
812 708 677
547 178 53
236 252 -943
176 440 -173
794 324 562
806 709 -332
66 657 -392
732 359 298
162 731 -769
707 106 184
578 681 -865
807 87 313
489 603 -112
67 224 -923
360 261 -518
327 787 22
503 460 -264
534 655 525
578 564 -711
262 248 990
633 726 58
242 526 691
380 371 -889
328 366 220
708 787 351
765 74 -38
709 689 368
46 388 223
517 218 242
785 77 -847
440 4 202
659 535 -517
788 398 -800
715 721 202
80 248 76
605 449 -437
661 281 -732
646 95 820
221 370 -208
233 300 701
436 721 -347
505 662 220
626 214 -116
778 663 356
726 485 -708
8 418 -321
559 128 -489
644 777 44
790 649 -910
8 172 -580
717 634 122
548 735 735
23 527 45
295 468 715
752 38 -89
256 444 209
305 586 -817
501 425 940
793 54 104
731 675 72
427 452 307
106 81 -691
92 296 762
670 102 -883
471 641 -505
268 684 -555
581 471 -558
689 445 -930
337 656 -797
494 381 -55
730 227 856
300 81 -787
586 286 200
339 424 -726
655 514 95
65 462 827
420 422 -538
224 357 -361
255 109 741
706 576 -514
372 490 391
342 685 702
268 613 712
195 807 -395
394 769 488
132 526 -357
159 16 -811
494 212 612
137 6 -868
417 643 970
175 648 -628
675 45 256
114 615 746
471 728 -355
466 790 -441
2 673 663
617 638 820
774 558 672
81 494 -910
498 82 565
70 177 -631
203 709 65
545 214 237
4 550 -530
371 32 -919
520 579 306
555 420 -878
307 355 397
679 118 406
461 746 -505
511 77 349
602 227 -164
797 150 -642
116 551 -769
251 717 513
804 266 996
384 462 210
259 347 373
267 451 -614
206 504 616
778 781 293
124 215 620
695 804 -896
69 162 -976
90 168 936
243 93 457
119 219 569
36 426 610
30 41 -833
735 296 -497
313 111 449
264 175 -385
5 355 -78
642 56 218
159 134 -593
395 375 -23
791 446 -184
400 198 -20
222 655 -45
561 665 -7
367 52 628
446 747 -74
102 350 159
612 568 770
218 594 -583
644 391 198
768 189 973
345 719 -25
193 349 -188
189 335 800
482 231 773
617 786 -526
98 487 394
580 570 -335
613 593 -647
339 748 703
617 360 265
37 626 377
505 328 -96
308 393 860
551 704 -752
540 498 -834
540 363 -521
592 92 -328
147 575 -90
361 576 210
602 446 96
246 29 568
187 48 -373
84 518 -117
736 93 265
554 457 -292
467 39 213
16 77 -191
774 191 -555
197 40 -351
438 794 589
673 539 784
334 318 -482
205 571 272
802 272 -580
63 537 787
430 81 -190
563 539 -741
51 419 984
290 689 270
115 366 564
551 739 428
320 511 638
42 282 -812
677 701 132
608 799 -366
804 770 953
804 373 -712
545 310 392
318 63 -872
363 584 668
776 582 -28
165 536 -506
623 722 361
389 49 147
5 646 -812
153 91 -290
639 398 -823
479 190 11
447 346 -927
566 360 373
716 634 -633
733 813 24
275 239 -323
449 604 40
611 329 315
120 206 325
740 256 904
761 488 -920
543 19 -505
733 778 -376
743 3 -411
562 769 701
611 438 -558
812 441 111
2 414 -741
152 226 176
733 328 729
326 454 -385
82 533 -591
788 165 105
253 137 -896
443 401 555
136 366 -504
148 272 28
727 19 -663
363 531 -382
374 789 -580
284 517 273
495 535 -511
682 692 774
283 126 835
256 455 31
279 142 938
50 209 401
294 674 -230
58 371 752
646 769 659
451 467 545
626 755 -861
538 9 -853
303 539 -908
361 236 -751
810 605 -340
91 243 -622
47 413 -336
277 753 -32
605 200 -644
216 301 324
714 567 159
585 799 -445
335 590 490
164 810 385
566 676 830
755 510 -353
30 637 424
89 536 -197
494 315 -639
134 48 793
16 510 745
567 92 -781
142 407 427
541 706 698
640 251 -618
473 453 -130
621 622 354
494 126 -654
116 141 319
323 30 -430
130 299 823
68 61 617
102 246 915
149 179 -847
732 431 603
249 647 819
108 307 -325
490 394 -767
434 565 674
490 553 -710
186 655 845
92 579 -452
267 9 422
595 377 288
462 109 -96
358 687 -815
663 195 39
233 363 -936
520 129 438
62 161 559
387 619 -462
365 663 133
808 319 -137
782 171 -977
58 705 467
383 685 52
448 86 364
727 191 -839
227 163 -107
274 462 -721
462 272 -890
529 475 -774
519 164 740
341 256 693
440 272 709
334 406 459
413 26 969
717 695 -973
77 259 710
582 19 625
663 440 -397
793 569 -344
104 232 769
304 722 -188
251 294 -580
605 383 -529
647 637 -704
436 452 -93
78 339 241
298 397 -968
247 760 429
455 138 1000
508 34 88
61 509 -878
384 4 -6
67 626 -662
539 336 -50
585 759 -889
797 468 474
409 284 593
388 445 -826
154 173 143
375 260 148
772 558 339
404 620 543
143 571 316
318 105 718
684 126 -136
252 683 694
159 96 -134
430 725 629
226 377 510
125 240 -924
226 112 -619
143 53 651
209 90 -937
572 211 607
672 523 -709
657 517 -710
5 433 -919
354 731 -658
642 204 417
406 224 -226
77 312 -157
449 129 250
10 724 -565
562 643 -536
60 285 73
170 614 682
691 437 366
554 632 -370
800 272 -659
202 216 444
756 223 481
771 736 -295
121 740 -952
229 339 774
783 347 654
466 596 -225
489 783 -652
495 323 963
356 92 421
359 604 -546
432 256 543
535 147 -350
809 160 -490
169 701 534
231 5 -930
680 582 -48
104 666 -605
392 295 848
553 81 380
466 508 328
322 335 158
460 433 783
197 788 -433
99 166 -302
688 73 -693
364 47 82
611 346 -348
510 400 -224
303 467 -358
82 16 902
436 616 -791
232 301 187
783 226 -109
355 318 354
285 724 192
135 675 -299
259 607 713
424 17 -750
795 522 -117
107 199 -963
38 805 -446
666 487 -759
650 24 -820
695 206 -960
39 140 490
26 114 390
589 358 -876
549 725 -254
490 168 -985
800 464 703
113 282 374
668 145 -623
473 706 699
557 331 694
163 150 -299
589 377 -195
13 437 614
498 49 51
485 616 243
589 622 -718
511 537 -884
430 719 850
349 393 208
417 513 485
505 223 321
615 187 941
640 137 -851
651 280 -60
526 291 -267
44 236 527
7 535 -943
32 229 163
101 642 -727
77 765 426
802 612 -85
739 394 -950
245 182 622
789 32 -4
247 449 602
249 602 976
363 245 454
388 700 -957
625 773 312
81 435 -1000
404 76 386
627 640 -644
424 736 838
812 601 -667
518 170 -737
230 110 199
247 802 965
59 530 547
616 214 923
272 663 266
666 402 -481
181 757 234
46 384 -263
513 121 885
10 581 736
68 145 -799
394 415 -76
811 728 -310
154 585 -735
217 78 -660
478 615 416
382 301 771
17 221 -868
629 90 547
270 72 129
68 232 -700
110 419 260
713 592 -309
622 242 545
753 661 840
773 744 -638
689 642 914
747 355 -298
115 579 -171
246 704 523
171 494 323
751 100 172
481 361 -126
258 478 592
607 391 554
392 192 29
406 45 649
733 732 -690
620 110 24
546 662 221
619 696 -538
480 4 420
445 419 363
510 187 50
448 392 -740
230 356 -697
433 30 -52
72 620 -330
172 412 -532
222 372 -373
146 214 -670
254 89 -359
738 120 -269
284 145 161
17 173 993
656 305 -731
668 4 -571
413 332 -93
182 448 -740
578 758 379
812 814 -629
783 798 576
170 710 985
25 72 -943
257 182 -907
61 806 -56
403 419 -234
494 556 -460
540 115 -542
312 383 -556
566 187 -79
227 358 -402
241 326 723
8 480 719
793 210 836
6 724 132
653 340 912
213 120 -496
772 93 -637
348 654 997
760 442 -254
248 165 -586
174 800 -885
281 511 429
625 751 -277
247 122 825
324 548 -398
369 398 991
389 610 -529
766 412 123
614 429 67

895 930
606 673 571
830 590 -684
596 276 170
246 672 917
203 180 -251
43 704 332
164 867 -294
94 700 90
817 531 -835
499 485 -398
526 740 922
656 534 160
369 174 -304
108 130 -442
237 511 669
568 87 681
210 661 271
861 545 -683
154 267 -189
460 448 93
403 442 231
405 170 248
393 840 593
63 191 267
31 120 -523
652 686 -202
398 136 -489
204 242 -23
312 354 130
50 720 924
240 533 467
504 596 183
360 201 -61
217 127 -375
265 879 443
825 691 728
154 680 -649
722 53 569
33 888 -936
376 325 485
758 250 297
623 406 -538
457 878 -745
391 90 -330
515 550 993
239 676 469
661 164 -509
144 248 252
288 476 553
386 537 804
345 828 617
261 569 551
819 66 -316
501 724 815
89 232 606
520 214 558
128 486 -89
205 765 84
754 499 -106
524 217 -907
580 440 756
115 526 575
691 769 13
69 666 204
600 487 785
727 827 -770
109 87 308
107 225 221
224 431 407
302 559 -104
257 785 -631
612 5 750
10 189 9
406 609 -144
620 602 -428
31 3 -406
306 185 -880
427 372 -745
710 569 -574
456 298 -474
34 127 -555
836 576 -177
771 120 -933
678 756 565
385 642 -57
62 575 -399
367 211 446
265 763 237
42 636 590
627 364 153
139 616 933
57 849 336
45 887 -931
511 290 158
713 669 -773
353 466 -235
4 465 281
297 343 -748
354 383 -834
662 784 -720
293 236 546
417 686 743
290 652 625
766 707 -210
877 89 -336
883 473 -325
371 863 738
772 16 -469
269 185 670
757 315 -901
248 410 782
328 582 -599
3 168 -366
386 819 947
376 202 -798
71 500 -746
667 473 282
491 243 -219
106 170 378
279 198 48
894 610 -460
466 6 -137
600 189 -245
98 272 -653
879 588 -883
586 550 -210
185 475 -911
763 810 22
712 642 595
466 736 -156
15 30 -470
365 673 -175
808 427 -821
743 249 -452
508 87 -329
351 52 895
587 503 -861
885 642 604
80 257 392
661 322 -835
222 331 -56
40 226 -298
581 215 -764
680 671 -606
89 170 -885
254 796 242
106 727 438
468 843 -139
242 82 558
810 342 131
387 813 -952
819 462 -88
676 167 298
205 857 -946
393 127 -471
825 485 -318
848 160 963
657 618 252
639 169 -127
100 878 -666
25 39 -282
353 609 890
317 410 -719
755 231 -878
736 123 -804
803 118 -596
759 103 659
657 8 797
305 478 473
503 386 -411
832 69 -619
245 413 41
169 216 529
227 65 791
529 684 -412
490 346 290
360 399 -510
668 69 -912
605 837 70
348 677 -882
341 669 -956
794 279 516
760 164 872
335 500 -311
106 348 601
250 398 -366
123 439 588
249 277 -323
815 550 -985
138 663 -421
698 602 715
886 139 5
44 477 883
546 801 228
390 800 120
724 394 -510
767 309 -295
136 98 -379
478 354 479
27 447 -341
565 217 -615
126 389 -486
432 579 763
97 864 -567
639 234 -838
551 213 469
686 531 391
175 879 -884
140 762 -988
314 871 888
545 553 654
821 386 740
362 780 571
871 57 883
257 537 790
639 475 -743
485 226 -466
451 428 -790
688 321 -976
371 864 -832
829 127 144
706 482 -187
599 499 952
288 567 -769
850 351 -21
700 391 135
53 422 962
766 301 -761
492 274 802
321 224 980
410 676 -736
708 451 588
571 384 505
599 220 -485
774 603 -330
644 874 761
120 584 -494
205 53 -416
502 205 -183
775 754 512
342 54 -610
421 108 281
545 751 517
865 37 -720
884 700 -765
538 706 -422
695 701 -856
548 276 -991
184 219 185
531 843 -298
698 246 -675
579 612 -35
89 18 99
632 348 -696
46 165 379
52 432 -857
653 683 70
266 795 402
697 753 -199
339 254 197
221 244 680
492 196 439
111 229 -601
677 241 -719
863 273 168
634 645 -571
440 98 692
783 590 841
268 29 -38
153 702 -812
887 727 431
179 558 163
157 114 -629
751 827 20
298 576 -222
733 335 666
405 275 -96
183 438 -887
91 648 -826
581 239 618
103 277 492
617 648 696
145 881 -626
880 869 -336
851 344 -734
185 862 685
7 249 -373
460 572 -508
403 875 -755
55 875 50
64 562 -4
478 516 934
275 113 -991
199 552 -142
1 417 -271
66 843 765
522 517 399
205 768 -167
253 184 -222
529 815 745
665 658 655
342 860 -424
863 287 109
305 197 -904
68 786 -775
823 551 -800
26 724 81
810 158 824
715 207 -613
12 567 694
682 445 409
492 546 444
446 691 472
209 230 655
381 595 -739
16 528 -969
674 337 -502
353 153 634
689 312 416
759 448 -17
479 272 -193
749 292 770
318 699 -468
774 610 325
73 4 -257
16 645 220
229 114 947
538 599 -637
176 824 -541
6 9 -685
75 401 -225
317 344 -181
484 842 620
263 424 540
617 288 109
816 257 789
578 368 729
438 188 -658
531 661 196
867 418 366
368 564 -886
299 130 -382
77 526 -933
180 690 633
97 335 188
629 51 -66
798 740 433
619 694 565
582 361 -197
89 56 -324
530 368 -241
642 763 -114
685 255 737
592 224 -723
159 138 880
192 365 800
19 350 -443
778 386 -863
92 257 -805
857 651 361
361 296 -641
756 390 -163
833 309 132
334 228 -284
700 396 -71
606 554 -832
676 460 774
657 444 -254
816 887 -453
729 836 810
22 762 -937
781 62 -428
486 804 992
271 463 -554
60 264 534
166 377 691
426 66 -293
853 858 369
691 857 -589
892 11 404
527 20 -903
713 626 544
316 279 325
681 166 -422
146 785 779
504 399 580
482 437 187
104 483 682
183 618 489
803 69 -299
95 216 66
287 527 -364
188 764 -10
827 37 -788
617 672 -746
862 300 316
114 478 -722
258 889 768
733 688 723
550 800 619
719 179 604
756 744 422
473 557 -280
819 743 401
683 767 -350
518 681 966
379 513 -714
729 542 -474
202 103 -555
571 245 595
485 858 883
538 271 -211
691 406 932
186 181 944
354 144 595
351 261 -493
755 64 -618
3 595 -455
223 420 -10
148 376 6
333 734 -876
863 137 144
224 148 962
430 719 -132
341 890 -942
841 383 789
13 646 354
887 331 52
303 371 -508
731 179 230
499 419 520
871 70 89
690 143 -43
110 529 -274
466 575 371
262 625 -507
324 798 -497
299 740 -991
365 593 230
67 550 871
412 810 -961
855 867 -548
203 864 206
128 92 -842
469 188 -600
405 85 852
464 36 307
642 768 -651
216 93 -834
667 584 -569
530 512 913
252 142 863
418 148 52
283 886 238
707 893 665
344 627 635
537 274 -665
40 640 -4
536 552 262
186 591 -889
36 441 280
146 42 657
730 747 284
297 654 578
172 202 -928
83 165 -721
87 340 22
778 830 -399
705 301 318
799 259 -872
564 265 457
555 687 -791
479 112 408
701 29 891
105 771 -882
554 195 987
154 320 -1000
3 138 497
127 444 42
457 166 -179
840 50 561
107 126 408
794 23 -300
764 358 248
77 24 878
223 884 671
474 151 381
480 448 412
507 167 548
488 319 601
729 584 -378
418 462 -422
384 851 -186
362 589 -37
838 139 -10
141 63 50
172 316 107
694 291 881
200 33 -352
707 442 -780
322 78 -758
598 453 191
420 626 276
479 10 950
298 463 -633
139 357 -394
628 591 -271
509 462 649
299 797 -396
612 602 756
769 463 -325
578 524 -814
56 665 382
523 702 -965
249 242 -604
179 395 386
761 880 824
863 316 -392
365 28 695
26 512 265
194 719 -293
840 13 -950
271 1 763
65 210 -573
489 785 -333
365 776 479
106 585 30
87 680 -726
29 854 -572
805 841 988
654 420 -76
667 128 -89
362 536 944
10 679 745
126 516 -990
201 265 327
639 51 -858
130 80 -697
784 669 -907
786 472 -77
783 414 737
566 382 -198
632 31 353
543 720 385
76 651 -630
201 215 539
626 685 669
655 826 440
677 511 -884
367 615 -712
769 701 901
506 335 -145
893 754 -435
154 683 -831
43 508 269
556 875 886
682 513 568
501 201 113
76 245 -446
102 477 448
392 854 -946
811 685 -651
471 645 -834
329 750 -254
370 287 -686
619 197 667
350 798 -236
472 614 -227
427 582 330
644 31 759
449 409 218
857 384 -466
764 126 943
123 405 511
44 104 531
608 412 -64
376 702 764
161 269 -835
1 91 -384
208 44 -18
669 847 751
440 388 413
516 394 -951
85 880 282
45 511 -306
690 601 642
667 140 493
513 820 222
684 417 43
821 412 -855
427 46 924
116 620 678
418 851 -348
166 605 481
813 398 174
179 50 -47
286 168 359
72 583 0
203 357 479
542 34 -547
320 207 -911
718 472 -812
267 179 -724
229 624 553
140 754 907
109 279 -697
848 260 -593
635 637 -694
795 566 921
338 806 -805
356 682 -148
565 75 145
445 309 145
155 23 34
740 230 -459
393 226 -839
244 38 -380
55 757 -323
1 863 811
118 893 669
589 795 481
