9586 26818
3485 7383 -547
9430 3827 287
5054 1791 86
334 7890 -181
1228 3356 -714
3277 4769 -777
6656 9505 -11
7477 9046 452
9072 3714 109
5479 6312 -594
7230 3717 77
5507 982 200
8416 6959 114
617 5764 -268
5842 6325 877
111 4327 671
5112 3481 -697
3160 3816 -470
8287 1880 599
3641 488 676
4363 344 956
1281 8768 -759
2948 2114 -898
5546 7236 -205
1252 2185 944
689 3136 441
6265 2231 137
9048 7326 853
6730 1222 -232
499 8168 -851
4236 6833 806
6332 8468 118
8595 7773 -893
3120 4823 486
9406 6563 47
451 8567 272
8827 2506 -478
4257 3125 -630
8662 8050 42
722 3912 916
1959 8539 -975
2119 1524 157
4201 6622 -657
4363 7494 247
878 6158 869
4512 7688 -173
6216 8129 -70
9246 4035 816
5727 2479 780
3628 3974 -657
8345 2573 -536
8187 6354 -843
3119 4272 -471
1974 3058 35
8337 9516 -721
5218 6775 557
1167 7049 -783
2874 9493 -85
9142 7906 675
1415 3408 985
553 8949 133
7821 6087 626
3907 9526 -582
3475 5773 520
720 2036 832
8590 2609 -437
3515 6677 60
5752 6961 133
8104 6535 -706
5681 6857 -157
2050 8581 -497
550 1841 787
7253 3356 -644
6782 1375 381
3117 7978 693
1728 1388 -234
9461 4613 -286
2560 7759 843
2126 8650 -683
1350 9183 -595
6156 717 693
5496 1787 -599
6795 6658 667
5598 2724 154
310 913 -470
8665 1170 891
4331 3639 687
9486 5915 -895
5521 4467 704
1952 2456 -15
1405 7665 39
3962 2324 -281
910 2844 -359
3868 8416 -731
7773 7458 585
749 6895 -612
5103 4173 -287
4671 6502 -49
4499 4645 339
5354 702 -963
2258 808 -910
4854 8467 294
3889 977 -406
4135 8724 -564
348 6874 508
5433 1411 446
7643 7645 476
3881 1210 657
263 7986 -147
6866 7054 -546
728 4039 244
3843 8334 667
2318 1875 -148
2852 9577 -3
8146 7310 -983
4007 2245 -278
8540 958 -603
7976 8679 788
8841 1282 -753
1186 245 556
7001 5822 420
8848 8295 986
4029 4095 -127
9201 2011 -20
2296 6653 172
3001 2860 -752
7676 9303 633
7324 914 -441
1187 4527 -52
4316 2426 455
9068 160 970
2041 2285 704
4826 4848 689
37 2148 -772
1107 1378 295
8951 5307 -909
7341 7016 -349
3886 6285 -228
1680 1431 281
4059 6617 -31
4615 5592 229
8571 715 25
9024 5830 83
6343 2655 -499
3095 9375 -281
3131 3284 -850
46 1982 498
8678 6168 -476
7953 7686 740
3508 6134 -706
248 2131 -209
4362 171 -568
7498 3224 902
6539 6570 547
2222 2810 -216
2533 2820 -91
2745 5191 781
2699 6225 237
363 7353 -660
9099 4695 460
7306 7358 257
3499 2687 326
2840 5050 -733
5904 7168 773
8545 7424 -747
9513 1803 662
7557 2488 -223
1762 7469 330
8606 2624 -731
5833 6211 680
5830 9048 -76
3492 8771 990
1397 7863 473
411 8966 -677
7296 1264 741
3746 7740 145
8747 4446 370
2567 296 313
3602 4176 787
5342 3565 -273
4791 9160 617
1705 1455 -751
8795 2430 491
5511 7339 -639
4458 5099 -898
4191 6613 623
3279 9437 -984
6946 2216 -333
4111 4439 373
8622 3725 -441
1704 7709 944
6745 6553 -991
8883 4226 -435
4914 6970 -347
4567 7573 -116
6966 5194 -399
7807 3194 -547
8971 4444 -356
49 7135 44
3555 5381 425
7496 2684 -507
2844 4564 -692
3858 4664 804
3662 6750 -413
4162 5772 -720
6066 3012 -337
8819 2284 -760
8582 5161 690
215 5782 -282
7247 3112 -129
1440 9051 248
2360 4277 -722
8135 7329 123
7668 6622 366
9039 8589 269
8374 7692 785
2542 7398 -56
8161 1738 890
1750 5506 -490
7899 7174 -491
361 1755 -331
1120 8713 -151
6499 3923 -970
8077 6239 867
5545 8600 601
1662 6716 -729
4095 6311 51
7926 6777 702
2010 1161 38
8342 2377 166
7357 8351 -716
2251 9514 151
1341 756 295
2123 3065 -259
1157 6907 487
5273 6584 652
7481 8388 -131
9508 8018 965
6692 2018 -688
676 5067 -687
5908 4384 -457
2876 6527 -368
2253 9100 168
7008 7426 220
6253 6097 -24
3863 3737 -134
6354 4623 777
6454 5022 286
2552 7915 -594
1956 2264 -745
3053 6316 -141
6608 9152 344
8926 7194 -838
5545 7127 146
3686 2951 532
9469 8587 -733
5205 1873 -407
7425 6039 -880
6903 7503 120
324 2924 391
7320 5494 -160
3749 9391 91
7134 1172 -27
7825 3059 -471
3145 7446 -155
6771 8994 516
7030 4646 969
4645 3728 -461
9481 3194 -792
3878 9095 -597
1252 4792 -539
9377 4491 870
1591 2410 887
5680 4704 897
1443 5094 269
8551 343 448
4833 7286 732
3082 3655 286
5245 5386 -347
9377 5223 -572
8087 6510 -860
1570 2541 549
9370 732 -793
1018 3774 -187
711 9314 860
5410 9156 142
1507 9449 -749
9310 3675 531
2532 3139 339
5960 5762 861
517 7008 -57
3276 297 338
8860 3790 -292
2643 39 284
6584 7803 204
4284 2666 552
8741 6246 519
728 6995 -658
8791 7027 635
1747 1687 993
1547 2151 -106
7175 4824 -163
9565 3108 173
231 629 -878
9513 3029 191
8916 2532 727
2828 632 -43
1506 869 871
9107 7807 934
5289 8852 -620
5251 9524 -950
6473 8811 885
331 2230 -638
6707 1485 -111
9188 324 -752
7440 6107 271
1231 6601 -658
6185 2714 -175
5314 2299 -220
7654 7780 401
8320 5860 66
1043 2094 658
4320 4108 -574
9480 3287 50
8305 5633 -791
7132 8629 -737
3248 8568 493
4105 211 351
8447 3793 63
7934 4297 -759
8058 1935 112
4063 2780 -742
2417 1038 -472
9131 4481 317
5632 2456 -375
3102 706 882
8940 2030 888
4505 7040 -244
6053 4103 138
3052 3742 -553
8737 7963 434
8028 5835 683
4662 2634 -314
2276 557 -588
4763 2979 -430
1638 812 -857
5561 2158 204
390 5217 287
7329 4305 5
761 7180 -482
7698 7897 -808
6979 8627 -894
7150 8762 314
445 3878 1000
397 5236 452
7203 9303 489
4053 6480 923
2627 8649 595
2858 2507 -306
8876 8068 -2
3557 9156 -7
6407 3266 -878
1111 169 -96
573 4678 -103
8601 1403 -102
3127 7722 719
7926 1407 862
2066 1462 377
6104 2295 236
1834 5556 -2
2599 1086 166
4187 1301 908
3676 7375 556
1774 4388 -401
6022 6004 -820
2152 915 -924
7729 9369 341
5045 4183 -575
7150 4395 -928
3177 2085 -855
145 3688 65
9020 4476 -329
6506 7061 708
9421 183 588
17 4794 -884
6502 6472 331
7499 1632 329
342 9404 344
5336 3433 243
9156 9169 -380
3097 2989 785
3494 5689 -568
797 4681 458
4040 672 891
7 219 615
3279 9086 -814
5175 9274 388
2497 4078 269
9233 6356 921
6606 6803 178
3676 8400 -169
1929 4258 654
2202 8574 -482
9440 2560 -997
4716 985 25
4987 4525 452
256 7046 353
2017 1391 -288
6862 8549 -189
5160 650 549
5460 8993 685
6446 108 -838
8527 8917 645
8533 5583 266
7994 1050 476
8284 9327 -681
8170 264 -943
6740 1212 -556
9577 6747 -537
5094 4752 -858
1808 2953 -480
6471 8833 -905
5366 4169 -881
5880 525 -52
255 3227 590
6338 7290 -416
8732 2334 -770
4949 6598 -90
8401 5510 -116
543 4240 -966
8622 7301 -786
1504 3985 -569
1440 4005 396
4746 2431 102
4291 5979 418
4441 6456 -125
9103 1678 -673
2072 9065 868
6929 7407 -368
2219 1311 -856
6528 4279 -571
2654 1283 250
6110 7538 873
4430 8543 -9
7092 495 -673
552 95 -467
5437 8711 214
6720 7702 -757
4193 1714 -260
5503 6631 -734
6830 1029 556
5630 5912 468
2619 4308 -641
6598 1906 984
3352 561 707
8142 3027 -929
7525 4735 -372
334 1880 -825
2434 751 543
642 8498 -918
8125 4415 -63
5800 4149 587
8959 5789 -758
6690 5395 -206
7363 7508 -383
7860 5183 592
9378 3545 -361
1828 711 528
5429 6068 -648
1721 4239 -372
5964 9428 -149
7872 4233 776
716 5904 253
486 8273 718
8981 6382 -940
3841 2944 362
4098 8302 -67
6077 2269 616
2365 1632 -933
3338 608 505
7638 7411 -938
34 2106 -805
3359 5019 361
4872 1270 -297
477 571 121
2492 5240 -277
1649 4142 -677
8046 6623 58
3189 3407 -422
361 8607 -161
284 6797 -101
7658 5433 664
3182 6423 672
5099 1406 159
5125 3811 653
9158 8017 454
2761 1281 441
197 2953 -675
8760 1663 -268
2920 5070 -932
5730 3870 -437
4951 2552 -370
7898 5074 -729
4053 1612 416
957 7657 93
4136 3847 -711
3570 3753 331
3855 8942 90
4072 7061 -559
1404 5933 -500
8959 1328 44
9496 5523 -581
6768 3748 7
3981 5236 57
3787 5919 -630
5036 4087 -912
8203 8456 -31
9322 8081 142
388 3767 15
6832 1675 -297
8107 1963 62
1442 8919 385
6454 630 235
767 3220 -556
3559 8624 228
8185 4687 290
7293 1951 344
1432 8749 -80
574 7564 55
8440 6211 -256
5513 1297 -826
1208 6359 -555
9006 6169 -992
5527 9369 -357
4206 8313 -923
1955 4383 -546
8732 1258 -175
5291 1274 -791
6453 1169 418
6445 5446 -954
6075 6370 -161
3435 1053 -145
5996 2178 390
7470 2122 -210
8184 6489 -1
7454 5707 621
5313 6944 718
3603 4192 -210
2153 5248 -109
315 347 425
6044 3724 436
2448 1075 670
6524 1428 -165
6369 7285 318
6675 8545 686
3211 5066 813
2652 7053 653
8688 6276 306
2859 561 -25
3165 5684 941
5082 2547 735
767 1793 945
2179 169 187
3553 9059 4
8730 4599 -598
1752 2403 537
4860 2893 -297
4006 523 -747
6836 1710 858
4375 5563 894
3082 4895 -616
6546 1610 -759
2948 5288 86
716 9531 -382
3723 4227 -169
8571 6318 -331
1714 2769 708
3127 3663 44
1362 3099 -454
5254 1156 829
557 7046 -593
6967 3893 178
1538 1902 15
2186 9457 55
3433 1639 737
7092 8792 625
6200 3789 -836
443 5776 -883
1759 1091 -997
6838 1735 -480
2083 7286 -294
958 6081 -159
3704 6609 -783
9267 3724 -652
6422 7731 415
4938 1111 762
58 5089 825
7764 8981 738
7897 120 179
9468 8298 -860
2111 1299 -726
6535 4080 824
2063 8752 995
5455 2496 887
4988 4256 -223
6309 8367 585
7839 9260 -435
7495 7059 255
5761 996 -281
1448 4045 -177
1910 552 771
7726 1734 683
6935 462 -687
5702 7513 744
4187 977 789
1042 6428 -326
271 1209 428
414 2842 770
7541 206 980
5664 3614 -225
3676 8899 -664
5202 8942 579
9573 3929 -196
9210 583 -742
5136 8043 -166
4913 7106 -365
478 42 -63
4238 3819 -429
4394 1760 -89
9059 8859 7
4294 7028 638
4357 3645 518
5200 6506 -717
6095 6747 67
5040 3579 -260
4194 9429 818
3781 5644 -532
2383 4047 -371
2808 6739 -832
8542 2029 -55
2885 3371 885
9449 8844 -492
3366 6110 997
8342 5274 -288
5105 5791 -824
8517 6968 350
6297 2739 -742
6051 1028 -521
6340 3481 100
4072 1987 13
5874 2013 720
8698 741 711
3475 5465 366
3641 3865 -392
7123 8780 961
5156 9226 511
4644 8934 -318
2998 7651 -81
6990 3257 598
8656 3687 868
1740 1285 -918
4340 7045 -584
8547 6474 622
4377 6335 -470
3786 2421 207
5703 5410 -920
7531 5573 591
4336 2537 -745
1077 7336 -513
3619 1565 -589
8060 6116 -715
2139 6184 407
9331 6481 749
8223 4773 -216
4942 2635 982
1885 235 -398
1251 619 -3
3263 2846 -360
4661 2712 -642
2326 1583 951
5922 7278 -405
1349 3010 -124
30 8033 982
5779 55 41
4979 7966 -18
7511 3501 -520
1878 5135 -966
2813 5847 -748
2813 7266 566
142 3590 -755
4266 57 -264
9279 302 151
8727 773 743
976 2832 -798
9175 2647 -726
3374 5038 -383
8135 6521 -30
5624 1947 930
7733 5777 -326
875 3463 187
1080 3725 173
2814 2073 888
2850 1700 227
6692 3917 748
2328 1771 808
7055 4265 -581
3440 4489 705
8152 3719 893
3572 640 -183
1029 9258 990
1374 6831 300
1101 1616 -535
4243 7867 -377
1381 2605 -920
5115 7484 -981
4101 9435 -519
7324 17 -306
102 8069 603
6916 3672 247
1685 4244 -135
6980 4311 0
2553 1890 752
8975 538 -163
4963 2962 194
3679 5528 521
9100 7054 738
1195 9177 373
5071 6650 -712
8452 7397 -51
5850 519 877
892 7597 100
1124 7 928
6699 7824 968
7423 9570 102
7920 4778 406
7332 6092 -37
3222 1097 762
4011 1301 36
2985 7912 974
646 7905 726
2043 2566 127
8496 8262 -250
9065 196 315
3923 7218 841
7042 7844 -939
3306 1601 -635
3683 7682 751
1108 2511 467
1058 8607 -194
6649 8269 958
4740 6367 -814
8462 8190 468
8438 1099 -387
4344 2155 126
7512 2340 801
4276 437 -45
7024 6647 -289
5553 4377 -1
3119 6215 692
5197 8060 913
8774 4995 567
4640 6275 588
3013 6023 -618
513 846 35
5698 6883 893
1312 1866 87
9472 6089 -462
4607 1757 179
4863 3449 321
3386 2193 -870
6329 6074 394
6539 6880 126
8692 5507 667
2953 4756 -787
6433 2924 836
3525 4224 614
1740 2765 475
8409 4725 -579
5871 2795 717
772 4543 -10
6022 907 -915
1280 7926 809
2758 7623 -699
49 9465 -474
9527 2271 271
5575 8443 -218
7377 834 777
868 3259 -477
352 8706 935
6053 2932 478
5794 9413 530
7497 9376 542
2089 3416 -932
5657 2286 -984
2813 627 580
9071 417 102
4830 1369 -74
1352 7337 -327
815 8801 72
6346 2260 511
305 3800 426
1848 5137 -931
392 2029 -454
7563 2336 454
1705 8772 -875
71 7890 -111
5310 1671 -391
6488 9374 -990
8461 4339 -609
492 8763 -828
3074 3103 751
7611 9065 699
2483 6972 757
2639 9132 232
6382 2388 -620
5715 5822 433
2272 3139 979
9444 9372 729
9490 1667 -893
843 6060 943
2894 4280 -592
3666 2862 623
6002 4011 -664
3053 4242 255
5439 6447 -119
7838 8814 -464
5619 7292 315
333 961 464
5169 7423 -683
4552 8047 -838
1450 4377 981
9165 7545 -885
6676 6547 454
5945 3833 -426
3248 2095 75
4835 4263 195
3268 1017 -416
653 3171 -685
2462 2030 889
5903 8433 68
8444 4238 363
8921 3200 -714
9072 2376 -211
1012 8221 57
2048 4931 959
9361 6715 -804
8394 7429 -344
1939 4420 44
4178 7478 -520
6837 759 -172
1618 4627 866
1030 9102 -473
647 182 -557
5957 610 455
5985 4928 -896
8950 2443 755
4641 7627 847
534 1417 -960
3433 9023 -238
7641 7484 978
7167 3001 506
735 4601 -460
2064 2272 698
7369 325 113
7373 2706 -283
2223 3560 -481
8044 6939 967
5732 557 511
6076 538 -182
6246 2583 332
3896 3895 728
1168 5044 275
7854 2733 -667
8803 5207 -665
7829 3216 -701
2896 669 -774
8562 6333 17
7682 2663 227
4784 4017 -136
5087 8671 -900
1143 9372 220
7085 4230 482
209 8630 861
605 7039 435
7863 6773 957
1979 6093 -379
2718 6032 -829
1286 1521 966
1539 6389 -999
8805 8890 541
5554 8870 -504
6961 1561 -778
7420 5536 609
9522 1042 -950
7034 4916 -951
272 3909 -845
1503 3578 -82
4815 1818 651
2656 9106 -661
963 5719 242
8713 4032 106
1423 887 -155
9376 6162 222
4443 4623 602
4246 8685 -419
4259 3584 866
2589 3957 -432
5530 9352 685
3805 3197 -26
70 8603 -228
1479 1156 11
3817 3999 836
3131 7676 -39
6869 5032 512
8920 5462 -353
9335 3736 -371
981 9389 -481
7396 190 -581
3800 1316 -524
3489 4383 -832
2668 9065 141
963 4463 871
578 4044 -689
1721 3935 -51
6752 2171 891
6 8631 809
4837 3673 -345
2577 5899 -9
6646 2040 -795
3444 1231 -933
2758 1275 -810
2978 8432 -858
3718 5629 -209
5456 3619 596
641 9410 612
250 8794 282
3798 3540 690
2503 7029 -884
3582 7625 -668
5192 4308 -618
6085 6667 100
8855 6840 -3
523 2347 255
374 7692 -292
573 9468 -44
2562 7191 513
670 7506 -433
7350 1250 448
7241 8646 -998
7284 9297 264
7066 3025 -676
4706 444 222
4784 2466 128
5892 165 -731
9234 7573 -634
4406 2416 602
4878 2870 -968
5967 7724 -979
8535 7742 353
2239 2906 758
2704 2377 159
7756 9510 -855
3620 2191 22
305 4376 56
9548 4087 88
3622 8020 -892
953 2735 695
1959 7734 -512
2193 30 875
1883 1456 257
8869 8383 512
8990 8158 -921
7348 8439 -783
3263 2418 -260
650 1242 -838
4196 8970 -39
431 8463 -326
6054 1592 -193
7115 447 304
2385 527 -91
6602 465 660
5500 1827 -423
1444 5053 -752
3911 6301 354
459 6234 320
8330 7332 -728
2263 2613 329
9273 6958 -736
9007 5006 -528
5096 1465 908
3364 7014 -783
6824 2376 667
2189 4237 -510
8668 7106 614
611 5921 -847
8793 7954 -557
5218 5124 790
9016 4012 -323
4048 718 924
8134 6375 -263
7577 1897 -272
6242 9055 538
1141 9488 -73
4338 3651 612
3260 4617 -166
5248 4449 260
5565 6088 -324
7950 8564 824
5808 4771 -834
6880 5126 86
7756 255 843
4399 2280 198
139 2742 264
4103 6748 -153
8336 3860 -907
4905 905 506
7086 715 -384
784 4814 -432
8417 6823 -894
4348 8942 -785
1953 24 718
7344 856 743
416 1639 805
1122 4557 98
5801 7878 903
3496 3517 749
221 8938 -420
899 7193 961
2437 272 161
7370 3865 560
4907 8014 39
540 3081 876
1102 6764 319
5440 2580 539
3744 4201 974
1820 3077 973
6580 4905 838
2234 3338 -366
5593 3081 889
6934 1000 -684
7703 8404 84
7757 2307 -895
4796 5842 76
3936 3612 -703
3621 2323 -652
4260 3295 -508
3258 2133 -730
1004 7204 109
1387 889 344
4893 7272 -625
6917 2624 -214
1653 5463 950
6653 6279 -960
4104 2823 131
9562 8745 -701
7595 4266 -984
945 9227 -834
6948 6549 -641
5480 8638 945
1879 7878 -354
8765 8659 688
5951 369 -483
6188 926 20
1427 176 307
8992 1303 -284
3489 6486 -146
7386 7483 -68
7711 2720 782
1822 2473 612
2836 781 189
4417 4986 -963
9408 475 -26
9316 1123 -477
9523 2735 -937
1869 6217 206
5669 712 -55
7577 5319 -834
7888 6310 -234
3424 5389 989
792 1434 684
6772 6654 40
8603 9416 360
8366 9463 -935
3067 6722 -914
8097 2220 762
1252 8353 -116
8521 7516 154
8181 263 79
3107 607 23
6300 6665 -791
5248 621 -467
5545 5430 759
2875 8752 338
1836 7642 -246
1469 9390 -346
2937 5017 155
6698 9515 539
667 810 -466
2760 6455 948
237 8931 -756
246 6218 -542
20 8131 -430
9525 8129 -754
2924 1118 369
1648 4060 -956
2621 1766 758
5661 8223 573
277 3346 180
5158 7061 304
4498 3994 274
5689 3577 294
5634 1718 759
5090 2107 90
6064 5726 374
1102 7799 571
2964 1216 183
7021 9104 -667
6678 3694 641
1875 4629 650
6728 6619 685
3195 1314 -318
6248 5038 633
868 2987 -830
8408 9143 -283
4682 2792 -814
2321 14 65
1415 1833 222
2372 5749 420
9229 8573 193
6379 6867 -829
8760 344 -369
5564 5763 417
3667 1096 -683
6832 6032 306
4175 8538 -753
9309 4689 459
7709 2042 985
1871 1100 -365
3134 6782 5
9303 6643 -287
739 7882 -709
5453 4257 327
626 3586 736
2302 3004 314
3605 3289 -493
7963 7779 12
690 2533 896
3731 6010 910
5230 7865 -160
3412 823 163
2160 6844 11
5036 6556 -924
1365 3214 385
78 7029 -415
2845 8506 -390
5976 8602 347
3213 4923 29
781 635 590
5919 6191 630
7633 3188 960
5708 2521 229
7994 6728 683
3562 1746 67
4480 5105 257
1035 5769 -408
3190 9317 -528
2145 7888 768
272 9542 853
7347 5929 -133
160 9582 790
3180 4699 748
1490 5155 307
2274 3399 -676
1453 2972 -87
5387 3867 923
5249 4213 -30
7113 1879 -879
1787 7104 872
4448 5061 859
1691 805 755
4794 3708 644
9182 2662 -52
6101 8 71
2964 4442 957
7765 4403 -529
581 6272 810
468 5101 -837
6788 787 377
3746 1447 -605
2133 8343 -824
1696 8341 -979
7007 362 -760
9279 8324 532
1292 4667 655
320 153 -921
6695 4274 530
1807 5452 27
3506 4001 -108
5123 9126 -905
7850 8011 307
758 3516 -589
7482 6398 501
5029 1554 -573
6835 1174 684
8164 1038 -47
5803 3560 346
948 4487 950
4768 4099 -275
6019 2463 -621
4253 2453 652
1723 3111 -767
7104 2817 486
6376 3012 -42
357 6140 -231
2825 6361 -248
6384 1353 607
3079 9026 -885
4631 4706 -755
4340 4329 517
8403 9567 -778
6120 2175 365
5635 6901 381
4503 6441 -726
8196 8564 -925
9327 8387 -938
1193 3925 -584
6402 8186 -280
1185 8138 -119
1756 791 479
8848 448 779
4152 8109 934
9554 8393 272
6247 9278 24
8981 4518 621
4529 5974 190
5099 5746 504
3049 9584 873
6319 9043 421
3266 7539 27
1204 1754 -57
8099 2731 -908
1661 1635 514
3344 7390 68
6144 5650 -833
9392 1906 -856
2911 1436 -236
6781 1647 487
3805 232 690
5267 2611 790
4967 1963 -497
1655 5313 -844
8464 478 -546
3329 6996 -9
924 6668 -185
2584 5536 -711
3026 4494 -970
9043 1412 227
1276 3792 183
540 5234 -322
2841 6232 -838
1289 6247 -738
4916 7947 -100
5881 2509 616
3063 2103 -571
8210 2063 127
2124 8925 793
3850 5691 -21
2463 3253 -874
7621 622 -828
816 7504 -738
5353 1249 -239
7422 179 522
1080 3440 818
9214 8856 -208
2487 1391 -865
5955 9519 373
296 6423 -373
4912 8021 -122
3822 7165 -106
2887 7659 -285
5471 3972 295
1567 149 -591
6022 3050 579
7466 7208 392
6255 5127 251
213 3548 119
6561 5531 -209
6198 8200 -373
3508 6854 633
2069 5237 545
4532 8231 -511
8567 751 272
830 8585 442
6476 5982 -394
7376 5326 -805
2059 4782 901
6567 138 508
8875 1621 19
1112 4793 -20
1648 7246 293
9257 1018 -103
2042 9438 447
8899 2734 -507
5773 5583 239
226 5622 -455
6210 1138 -8
9274 3808 319
8500 1033 644
3115 6023 784
4061 275 -396
2207 8285 -474
5770 468 -189
5949 6673 -390
2703 4311 322
4777 8317 -875
5713 3945 -546
9035 5230 -815
4729 6278 977
9485 6838 -713
6971 8991 675
1013 7580 -56
3045 8310 147
8790 5034 -80
2461 467 139
6408 8108 -283
6965 6899 6
8360 600 299
1191 8221 250
1554 7640 -433
6540 2093 -992
8429 4449 26
4108 2927 579
3737 3802 -452
27 8284 -561
1941 3251 -292
3560 5841 -640
5062 2658 426
2871 3173 466
558 5497 -917
3349 3137 -678
8042 2733 759
2415 7856 -495
589 6829 -991
1822 7639 -162
8652 4732 142
9140 519 -914
5842 8924 434
5355 5260 94
779 5193 736
3138 1568 921
2151 5696 -279
2810 2230 958
2434 95 249
7571 5972 -364
8236 3692 -138
2065 7642 -75
8373 8346 63
2542 2911 -765
9548 7576 273
3877 3745 -23
3474 7477 -878
4687 1894 694
3408 4693 64
5708 3139 196
4906 8493 492
4957 4632 -129
4463 8067 604
5858 3571 -791
810 3785 -216
7808 4448 355
5750 8772 620
8869 506 891
7466 3066 551
1094 4874 892
6508 8573 573
5851 1680 -52
3568 3819 153
2347 1494 -908
3140 237 -887
5237 7573 885
1385 6757 -466
9447 1708 169
572 5956 364
2545 1278 -675
9249 2222 -527
5964 9135 702
3205 7995 410
1832 9230 976
6 7289 -775
4837 8886 896
6198 3324 543
6256 9189 -980
4289 1971 749
7364 2724 382
7316 3272 582
5214 9190 -675
5034 5499 80
4147 1498 -976
5240 8431 -925
1529 7437 -887
1068 1535 499
3957 8861 -894
4007 4125 -129
7280 5664 338
6373 6760 -109
8863 1372 -564
8394 3141 -900
2148 4609 -56
2148 337 848
6350 431 -853
6397 9470 435
4152 9377 118
1397 2722 640
3200 6455 -713
8253 7677 -734
2457 7488 -592
1661 5083 -419
4657 5722 -603
8115 6770 -195
6298 6948 -278
2850 8481 -482
7432 6427 -481
5705 1326 -114
193 2599 267
1221 2389 -362
1238 3918 -147
2086 7260 -615
1712 7081 40
1134 7537 52
451 6215 417
5358 7308 -817
2474 4867 429
6407 2829 122
1648 1836 969
371 134 -713
5458 1952 -423
9422 628 -702
7387 8766 825
6391 9179 -376
8707 4076 136
2105 8047 660
3852 6590 -774
65 5335 -709
4268 2122 -702
6972 410 -205
478 6701 -93
7422 8658 683
8266 1489 484
6712 676 -508
7584 398 -485
1923 7581 602
811 2303 992
2005 1217 -660
385 8112 419
5457 2332 376
4340 7394 880
8721 8968 497
466 8160 967
8741 1700 154
5079 1789 820
6409 3250 265
6516 6024 -435
7300 6263 703
4806 9321 945
5913 2723 215
5876 2651 -440
4951 888 -602
6589 2002 597
5818 8859 235
8287 4567 -721
9479 835 65
5206 7983 476
2867 5228 -997
4133 3058 154
6940 8992 451
6875 5330 446
9253 2032 -241
4105 4271 -52
891 4400 -994
7889 5268 -961
1908 2615 -92
4047 8803 961
5113 4664 -408
1809 4248 541
8973 9481 255
7563 1362 677
9398 6612 123
4006 7916 -41
2222 3349 -465
5743 3179 253
2189 8938 -662
8197 5414 901
629 8938 65
